Component,Origin,License,Copyright
vendored,dd-trace-cpp,Apache 2.0,Copyright 2022 Datadog Inc.
vendored,nlohmann/json,MIT,Copyright (c) 2013-2018 Niels Lohmann <http://nlohmann.me>
build,cmake,BSD-3-Clause,Copyright 2000-2018 Kitware Inc and Contributors
parent,nginx-opentracing,Apache 2.0,N/A
vendored,rapidjson,MIT, Copyright (C) 2015 THL A29 Limited, a Tencent company, and Milo Yip.
