Component,Origin,License,Copyright
vendor,certifi,MOZILLA PUBLIC LICENSE 2.0 (MPL 2.0),
vendor,charset-normalizer,MIT LICENSE,
vendor,exceptiongroup,MIT LICENSE,
vendor,fhconfparser,MIT LICENSE,
vendor,frozenlist,APACHE SOFTWARE LICENSE,
vendor,idna,BSD LICENSE,
vendor,importlib_metadata,APACHE SOFTWARE LICENSE,
vendor,iniconfig,MIT LICENSE,
vendor,licensecheck,MIT LICENSE,
vendor,loguru,MIT LICENSE,
vendor,markdown-it-py,MIT LICENSE,
vendor,mdurl,MIT LICENSE,
vendor,multidict,APACHE SOFTWARE LICENSE,
vendor,packaging,APACHE SOFTWARE LICENSE;; BSD LICENSE,
vendor,platformdirs,MIT LICENSE,
vendor,pluggy,MIT LICENSE,
vendor,propcache,APACHE SOFTWARE LICENSE,
vendor,pytest,MIT LICENSE,
vendor,requests,APACHE SOFTWARE LICENSE,
vendor,requests-cache,BSD LICENSE,
vendor,requirements-parser,APACHE SOFTWARE LICENSE,
vendor,rich,MIT LICENSE,
vendor,six,MIT LICENSE,
vendor,tomli,MIT LICENSE,
vendor,types-setuptools,APACHE SOFTWARE LICENSE,
vendor,typing_extensions,PYTHON SOFTWARE FOUNDATION LICENSE,
vendor,url-normalize,MIT LICENSE,
vendor,urllib3,MIT LICENSE,
vendor,uv,MIT LICENSE;; APACHE SOFTWARE LICENSE,
vendor,yarl,APACHE SOFTWARE LICENSE,
vendor,zipp,MIT LICENSE,
